0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
1.0,1.0,0.19047619047619047,0.8688524590163934,0.8412698412698413,0.03225806451612903,0.0,0.016129032258064516,0.0,0.014705882352941176,0.0,0.0,0.9661016949152542,0.0,0.0,0.8421052631578947,0.0,0.5,0.22413793103448276,0.0,0.0,0.0,0.0,0.0,0.0,0.13432835820895522,0.0,0.7833333333333333,0.9180327868852459,0.0,0.03125,0.0,0.0,0.0,0.03571428571428571,0.07272727272727272,0.25396825396825395,0.11290322580645161,0.19047619047619047,0.015873015873015872,0.25,0.0,0.0,0.0,0.0,0.38333333333333336,0.0,0.36363636363636365,0.36507936507936506,0.35714285714285715,0.01639344262295082,1.0,0.5081967213114754,0.14035087719298245,0.8571428571428571,0.015384615384615385,0.0,0.9848484848484849,0.01694915254237288,1.0,0.9180327868852459,0.9827586206896551,0.31746031746031744,0.08333333333333333,0.01639344262295082,0.453125,0.0,0.01639344262295082,0.0,0.9841269841269841,0.9,0.6896551724137931,1.0,0.95
1.0,1.0,0.16923076923076924,0.8208955223880597,0.8208955223880597,0.016129032258064516,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.9523809523809523,0.0,0.0,0.8333333333333334,0.0,0.4262295081967213,0.16129032258064516,0.014492753623188406,0.015625,0.0,0.0136986301369863,0.014492753623188406,0.0,0.10526315789473684,0.016129032258064516,0.8,0.9375,0.0,0.030303030303030304,0.0,0.0,0.0,0.03389830508474576,0.04918032786885246,0.18840579710144928,0.08823529411764706,0.1791044776119403,0.029411764705882353,0.18181818181818182,0.0,0.0,0.0,0.0,0.2833333333333333,0.0,0.26785714285714285,0.34285714285714286,0.2857142857142857,0.03076923076923077,1.0,0.49206349206349204,0.08333333333333333,0.8571428571428571,0.015151515151515152,0.0,0.9848484848484849,0.015873015873015872,1.0,0.9076923076923077,0.9850746268656716,0.20634920634920634,0.09859154929577464,0.014925373134328358,0.3382352941176471,0.0,0.015151515151515152,0.0,1.0,0.921875,0.609375,1.0,0.95
0.19047619047619047,0.16923076923076924,1.0,0.26153846153846155,0.4142857142857143,0.8888888888888888,0.7540983606557377,0.7761194029850746,0.8243243243243243,0.7571428571428571,0.25806451612903225,0.8867924528301887,0.19696969696969696,0.0,0.676923076923077,0.3220338983050847,0.16129032258064516,0.7301587301587301,0.847457627118644,0.782608695652174,0.746268656716418,0.8064516129032258,0.7746478873239436,0.7910447761194029,0.0,0.09090909090909091,0.7580645161290323,0.3076923076923077,0.16923076923076924,0.7230769230769231,0.7424242424242424,0.7571428571428571,0.16393442622950818,0.7887323943661971,0.7894736842105263,0.8095238095238095,0.8840579710144928,0.8656716417910447,0.5970149253731343,0.7692307692307693,0.8852459016393442,0.1864406779661017,0.22857142857142856,0.22580645161290322,0.0,0.8032786885245902,0.0,0.8709677419354839,0.6956521739130435,0.7096774193548387,0.7536231884057971,0.1791044776119403,0.6,0.85,0.29508196721311475,0.7575757575757576,0.8208955223880597,0.16666666666666666,0.78125,0.16129032258064516,0.19696969696969696,0.14925373134328357,0.9076923076923077,0.47692307692307695,0.0,0.7575757575757576,0.018518518518518517,0.0,0.0,0.25806451612903225,0.27419354838709675,0.5,0.16071428571428573,0.3064516129032258
0.8688524590163934,0.8208955223880597,0.26153846153846155,1.0,0.8382352941176471,0.09375,0.06666666666666667,0.06349206349206349,0.0684931506849315,0.027777777777777776,0.14545454545454545,0.05555555555555555,0.84375,0.12698412698412698,0.1076923076923077,0.6885245901639344,0.1016949152542373,0.5409836065573771,0.2,0.028985507246376812,0.046875,0.046153846153846156,0.05555555555555555,0.04477611940298507,0.0847457627118644,0.2876712328767123,0.03389830508474576,0.6060606060606061,0.7258064516129032,0.03278688524590164,0.06153846153846154,0.05970149253731343,0.140625,0.07246376811594203,0.05263157894736842,0.09523809523809523,0.3,0.15384615384615385,0.13432835820895522,0.04477611940298507,0.2903225806451613,0.14754098360655737,0.18181818181818182,0.140625,0.1016949152542373,0.3728813559322034,0.12698412698412698,0.4067796610169492,0.3582089552238806,0.3220338983050847,0.045454545454545456,0.8153846153846154,0.4,0.17857142857142858,0.6896551724137931,0.06060606060606061,0.045454545454545456,0.8153846153846154,0.11290322580645161,0.8360655737704918,0.7076923076923077,0.84375,0.3492063492063492,0.2608695652173913,0.14084507042253522,0.40625,0.12280701754385964,0.13636363636363635,0.15254237288135594,0.8769230769230769,0.8253968253968254,0.65625,0.8392857142857143,0.864406779661017
0.8412698412698413,0.8208955223880597,0.4142857142857143,0.8382352941176471,1.0,0.26153846153846155,0.14516129032258066,0.18181818181818182,0.21333333333333335,0.1643835616438356,0.04838709677419355,0.18867924528301888,0.835820895522388,0.0,0.16176470588235295,0.7301587301587301,0.046875,0.6349206349206349,0.3225806451612903,0.1388888888888889,0.12307692307692308,0.1875,0.1917808219178082,0.15942028985507245,0.0,0.13157894736842105,0.15873015873015872,0.6307692307692307,0.7352941176470589,0.19402985074626866,0.18840579710144928,0.18571428571428572,0.03278688524590164,0.21621621621621623,0.18333333333333332,0.2698412698412698,0.39705882352941174,0.3283582089552239,0.21428571428571427,0.18309859154929578,0.36923076923076925,0.015873015873015872,0.05714285714285714,0.05970149253731343,0.0,0.38095238095238093,0.0,0.4461538461538462,0.5138888888888888,0.36923076923076925,0.17391304347826086,0.835820895522388,0.48484848484848486,0.23728813559322035,0.7586206896551724,0.15942028985507245,0.18571428571428572,0.8059701492537313,0.234375,0.8153846153846154,0.6818181818181818,0.8181818181818182,0.44776119402985076,0.25757575757575757,0.014705882352941176,0.45588235294117646,0.0,0.014705882352941176,0.0,0.8676470588235294,0.8484848484848485,0.7611940298507462,0.85,0.8709677419354839
0.03225806451612903,0.016129032258064516,0.8888888888888888,0.09375,0.26153846153846155,1.0,0.9322033898305084,0.9508196721311475,0.9594594594594594,0.9154929577464789,0.3103448275862069,0.9821428571428571,0.109375,0.0,0.8507462686567164,0.23333333333333334,0.30357142857142855,0.5901639344262295,0.8387096774193549,0.9285714285714286,0.9375,0.9516129032258065,0.9444444444444444,0.9354838709677419,0.0,0.04225352112676056,0.9322033898305084,0.20634920634920634,0.09230769230769231,0.9180327868852459,0.9090909090909091,0.9393939393939394,0.3125,0.9710144927536232,0.9482758620689655,0.9333333333333333,0.7878787878787878,0.890625,0.7727272727272727,0.9253731343283582,0.8103448275862069,0.2786885245901639,0.31343283582089554,0.3114754098360656,0.0,0.6774193548387096,0.0,0.6964285714285714,0.6818181818181818,0.6557377049180327,0.9047619047619048,0.0625,0.5151515151515151,0.8035714285714286,0.19298245614035087,0.9253731343283582,0.9393939393939394,0.06060606060606061,0.9230769230769231,0.031746031746031744,0.109375,0.06557377049180328,0.7936507936507936,0.6031746031746031,0.0,0.6031746031746031,0.018867924528301886,0.0,0.0,0.06349206349206349,0.12121212121212122,0.3709677419354839,0.03571428571428571,0.11666666666666667
0.0,0.0,0.7540983606557377,0.06666666666666667,0.14516129032258066,0.9322033898305084,1.0,0.9830508474576272,0.9545454545454546,0.921875,0.38333333333333336,0.9183673469387755,0.05172413793103448,0.05357142857142857,0.8387096774193549,0.14285714285714285,0.37037037037037035,0.4642857142857143,0.7543859649122807,0.9375,0.9666666666666667,0.9285714285714286,0.9701492537313433,0.9516129032258065,0.034482758620689655,0.10294117647058823,0.9636363636363636,0.16666666666666666,0.06349206349206349,1.0,0.9365079365079365,0.9841269841269841,0.3684210526315789,0.9692307692307692,0.9245283018867925,0.8983050847457628,0.65625,0.8253968253968254,0.864406779661017,0.9523809523809523,0.6724137931034483,0.3148148148148148,0.36507936507936506,0.38333333333333336,0.05,0.55,0.03278688524590164,0.5555555555555556,0.59375,0.6206896551724138,0.9508196721311475,0.01639344262295082,0.4166666666666667,0.7321428571428571,0.12962962962962962,0.9545454545454546,0.9354838709677419,0.016666666666666666,0.9180327868852459,0.017241379310344827,0.06349206349206349,0.03508771929824561,0.6440677966101694,0.6666666666666666,0.03333333333333333,0.4918032786885246,0.07407407407407407,0.017241379310344827,0.01818181818181818,0.0,0.05172413793103448,0.29508196721311475,0.0,0.05263157894736842
0.016129032258064516,0.0,0.7761194029850746,0.06349206349206349,0.18181818181818182,0.9508196721311475,0.9830508474576272,1.0,0.9863013698630136,0.9710144927536232,0.3492063492063492,0.9629629629629629,0.04838709677419355,0.0,0.84375,0.15517241379310345,0.2786885245901639,0.5,0.8135593220338984,0.9710144927536232,1.0,0.9666666666666667,1.0,0.9848484848484849,0.0,0.04,1.0,0.18461538461538463,0.09375,0.9846153846153847,1.0,0.9852941176470589,0.31666666666666665,1.0,1.0,0.95,0.6818181818181818,0.8676470588235294,0.8484848484848485,1.0,0.6935483870967742,0.26666666666666666,0.3088235294117647,0.3225806451612903,0.0,0.6229508196721312,0.0,0.6271186440677966,0.6666666666666666,0.6833333333333333,0.9852941176470589,0.03125,0.46153846153846156,0.7666666666666667,0.1724137931034483,1.0,0.9710144927536232,0.03076923076923077,0.9365079365079365,0.015873015873015872,0.078125,0.045454545454545456,0.696969696969697,0.5671641791044776,0.0,0.582089552238806,0.01818181818181818,0.0,0.0,0.0,0.047619047619047616,0.31746031746031744,0.017543859649122806,0.06349206349206349
0.0,0.0,0.8243243243243243,0.0684931506849315,0.21333333333333335,0.9594594594594594,0.9545454545454546,0.9863013698630136,1.0,0.9625,0.3235294117647059,0.9838709677419355,0.04,0.0,0.8082191780821918,0.14285714285714285,0.3188405797101449,0.5633802816901409,0.8169014084507042,0.975,0.9863013698630136,0.9857142857142858,0.9875,0.9864864864864865,0.0,0.03614457831325301,0.9857142857142858,0.2328767123287671,0.08108108108108109,0.958904109589041,0.9605263157894737,0.9868421052631579,0.32857142857142857,1.0,0.9545454545454546,0.9142857142857143,0.75,0.8947368421052632,0.8,0.974025974025974,0.7794117647058824,0.27941176470588236,0.3246753246753247,0.3380281690140845,0.0,0.6428571428571429,0.0,0.6666666666666666,0.6493506493506493,0.676056338028169,0.9594594594594594,0.013513513513513514,0.4931506849315068,0.8,0.12121212121212122,0.9733333333333334,0.987012987012987,0.0,0.9166666666666666,0.014084507042253521,0.1111111111111111,0.013888888888888888,0.7297297297297297,0.5675675675675675,0.0,0.6052631578947368,0.016129032258064516,0.0,0.0,0.014285714285714285,0.08333333333333333,0.36,0.0,0.043478260869565216
0.014705882352941176,0.027777777777777776,0.7571428571428571,0.027777777777777776,0.1643835616438356,0.9154929577464789,0.921875,0.9710144927536232,0.9625,1.0,0.2727272727272727,0.967741935483871,0.014492753623188406,0.0,0.7397260273972602,0.14925373134328357,0.2727272727272727,0.5588235294117647,0.8405797101449275,0.9736842105263158,0.971830985915493,0.9705882352941176,0.9746835443037974,0.9859154929577465,0.0,0.037037037037037035,0.9852941176470589,0.24285714285714285,0.11428571428571428,0.9444444444444444,0.9722222222222222,0.9594594594594594,0.2878787878787879,0.9615384615384616,0.9692307692307692,0.8939393939393939,0.7397260273972602,0.8611111111111112,0.8133333333333334,0.9864864864864865,0.7794117647058824,0.22388059701492538,0.2602739726027397,0.25,0.0,0.7058823529411765,0.0,0.6774193548387096,0.6621621621621622,0.7313432835820896,0.9583333333333334,0.014492753623188406,0.5492957746478874,0.8181818181818182,0.14285714285714285,0.9726027397260274,0.96,0.0410958904109589,0.8676470588235294,0.015151515151515152,0.14084507042253522,0.02857142857142857,0.7,0.4931506849315068,0.0,0.625,0.0,0.0,0.0,0.014084507042253521,0.07352941176470588,0.3194444444444444,0.0,0.029411764705882353
