representation,model,weighting,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_max,precision_macro_mean,precision_macro_std,precision_macro_min,precision_macro_max,recall_macro_mean,recall_macro_std,recall_macro_min,recall_macro_max,f1_macro_mean,f1_macro_std,f1_macro_min,f1_macro_max,f1_weighted_mean,f1_weighted_std,f1_weighted_min,f1_weighted_max,mcc_mean,mcc_std,mcc_min,mcc_max,precision_IE_mean,precision_IE_std,precision_IE_min,precision_IE_max,recall_IE_mean,recall_IE_std,recall_IE_min,recall_IE_max,f1_IE_mean,f1_IE_std,f1_IE_min,f1_IE_max,precision_Early_mean,precision_Early_std,precision_Early_min,precision_Early_max,recall_Early_mean,recall_Early_std,recall_Early_min,recall_Early_max,f1_Early_mean,f1_Early_std,f1_Early_min,f1_Early_max,precision_Late_mean,precision_Late_std,precision_Late_min,precision_Late_max,recall_Late_mean,recall_Late_std,recall_Late_min,recall_Late_max,f1_Late_mean,f1_Late_std,f1_Late_min,f1_Late_max
Combined_Feature_Standardized,Logistic_Regression,Class_Balanced,0.7314285714285715,0.0972019739199674,0.5714285714285714,0.9333333333333332,0.5135353535353535,0.1274756545881164,0.3333333333333333,0.9393939393939394,0.5145649535649536,0.1117035175699948,0.2564102564102564,0.7777777777777777,0.5135353535353535,0.1274756545881164,0.3333333333333333,0.9393939393939394,0.4937080098137306,0.1078571831585898,0.2898550724637681,0.7999999999999999,0.7253549661656494,0.0920156220988189,0.5750000000000001,0.9014492753623188,0.4004627530509815,0.2019251123376507,0.0631613940799889,0.8387237011128936,0.0133333333333333,0.0666666666666666,0.0,0.3333333333333333,0.04,0.2,0.0,1.0,0.02,0.1,0.0,0.5,0.6976190476190476,0.2815083952005786,0.0,1.0,0.6933333333333332,0.3030707043774635,0.0,1.0,0.648,0.2347218163395973,0.0,1.0,0.8327424797424797,0.0670507365582247,0.7272727272727273,1.0,0.8072727272727274,0.1327812260618584,0.5,1.0,0.8131240294411919,0.0781773575561213,0.625,0.9565217391304348
Combined_Feature_Standardized,Logistic_Regression,Unweighted,0.7422857142857144,0.0862014375210056,0.5714285714285714,0.9333333333333332,0.5023434343434343,0.1218898421765345,0.3333333333333333,0.9393939393939394,0.5188078958078958,0.1143146224354969,0.2380952380952381,0.7777777777777777,0.5023434343434343,0.1218898421765345,0.3333333333333333,0.9393939393939394,0.4881953427706288,0.1049580131751761,0.2777777777777778,0.7999999999999999,0.7277425387862655,0.0853722732461967,0.5750000000000001,0.9014492753623188,0.3902658701309443,0.1988561705228065,0.0,0.8387237011128936,0.0133333333333333,0.0666666666666666,0.0,0.3333333333333333,0.04,0.2,0.0,1.0,0.02,0.1,0.0,0.5,0.7209523809523809,0.2905322935672421,0.0,1.0,0.6266666666666666,0.2937623125867175,0.0,1.0,0.6207619047619047,0.2298528892967521,0.0,1.0,0.8221379731379731,0.0635024994630963,0.7142857142857143,1.0,0.8403636363636364,0.1302434677116004,0.5,1.0,0.8238241235499817,0.0693495089164795,0.625,0.9565217391304348
Combined_Feature_Standardized,Random_Forest,Class_Balanced,0.7937142857142857,0.0797260047140479,0.5714285714285714,0.9333333333333332,0.5603636363636363,0.1278826308857075,0.4111111111111111,0.9393939393939394,0.5596178636178636,0.1001286188400655,0.3833333333333333,0.8030303030303031,0.5603636363636363,0.1278826308857075,0.4111111111111111,0.9393939393939394,0.5472343057908275,0.1052449991734944,0.3888888888888888,0.8079365079365078,0.7784536065177059,0.0776846511266558,0.5833333333333333,0.9014492753623188,0.5028984894398674,0.1806599666364014,0.1675783169780431,0.8387237011128936,0.04,0.1384437310486345,0.0,0.5,0.08,0.2768874620972691,0.0,1.0,0.0533333333333333,0.1845916413981794,0.0,0.6666666666666666,0.7926666666666666,0.2041853732926692,0.4,1.0,0.7199999999999999,0.2293307493394477,0.3333333333333333,1.0,0.728190476190476,0.1794787531350397,0.4,1.0,0.8461869241869243,0.0628860054942722,0.75,1.0,0.8810909090909089,0.0931881003056049,0.6,1.0,0.860179107848673,0.0604726724696994,0.6666666666666666,0.9565217391304348
Combined_Feature_Standardized,Random_Forest,Unweighted,0.7803809523809524,0.0649629233170405,0.6428571428571429,0.8666666666666667,0.4625454545454546,0.1009726024672128,0.303030303030303,0.6363636363636364,0.4598497798497798,0.1519809923287171,0.2380952380952381,0.6153846153846154,0.4625454545454546,0.1009726024672128,0.303030303030303,0.6363636363636364,0.4456245025251891,0.1178364009005199,0.2666666666666666,0.5887445887445887,0.725328660973983,0.0893220311228993,0.5866666666666667,0.8380952380952381,0.3535600477179676,0.2671722671980671,-0.1364442057274538,0.6816892205569908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5826666666666667,0.4120713260805436,0.0,1.0,0.44,0.3294214906749687,0.0,1.0,0.474095238095238,0.3268880271789182,0.0,0.8571428571428571,0.796882672882673,0.0577361738496335,0.7142857142857143,0.9090909090909092,0.9476363636363636,0.0737746550281186,0.7,1.0,0.8627782694803288,0.0421078795139263,0.7368421052631579,0.9166666666666666
Combined_Feature_Standardized,SVM_Linear,Class_Balanced,0.723047619047619,0.1216592890628098,0.4285714285714285,0.9333333333333332,0.5154343434343435,0.1474965160816768,0.3,0.9393939393939394,0.5047030377030377,0.1599796583242301,0.2307692307692307,0.9487179487179488,0.5154343434343435,0.1474965160816768,0.3,0.9393939393939394,0.4967689117391634,0.1419033618363792,0.2608695652173913,0.8055555555555555,0.7177242929458032,0.1172851450077025,0.4428571428571429,0.9014492753623188,0.3837085106297697,0.2538340469458784,-0.1057387336094533,0.8387237011128936,0.0533333333333333,0.2081665999466132,0.0,1.0,0.08,0.2768874620972691,0.0,1.0,0.06,0.2198484326378819,0.0,1.0,0.6365714285714286,0.3151097602387657,0.0,1.0,0.6666666666666665,0.3042903097250923,0.0,1.0,0.6246666666666667,0.2791786219391552,0.0,1.0,0.8242043512043512,0.0768018174787003,0.6666666666666666,1.0,0.7996363636363637,0.1480934854771517,0.4,1.0,0.8056400685508238,0.0993985676528406,0.5,0.9565217391304348
Combined_Feature_Standardized,SVM_Linear,Unweighted,0.723047619047619,0.1216592890628098,0.4285714285714285,0.9333333333333332,0.5154343434343435,0.1474965160816768,0.3,0.9393939393939394,0.5047030377030377,0.1599796583242301,0.2307692307692307,0.9487179487179488,0.5154343434343435,0.1474965160816768,0.3,0.9393939393939394,0.4967689117391634,0.1419033618363792,0.2608695652173913,0.8055555555555555,0.7177242929458032,0.1172851450077025,0.4428571428571429,0.9014492753623188,0.3837085106297697,0.2538340469458784,-0.1057387336094533,0.8387237011128936,0.0533333333333333,0.2081665999466132,0.0,1.0,0.08,0.2768874620972691,0.0,1.0,0.06,0.2198484326378819,0.0,1.0,0.6365714285714286,0.3151097602387657,0.0,1.0,0.6666666666666665,0.3042903097250923,0.0,1.0,0.6246666666666667,0.2791786219391552,0.0,1.0,0.8242043512043512,0.0768018174787003,0.6666666666666666,1.0,0.7996363636363637,0.1480934854771517,0.4,1.0,0.8056400685508238,0.0993985676528406,0.5,0.9565217391304348
Combined_Feature_Standardized,SVM_RBF,Class_Balanced,0.7940952380952382,0.0905939083814561,0.5714285714285714,0.9333333333333332,0.520080808080808,0.0888005185151662,0.3838383838383838,0.6666666666666666,0.5470571650571651,0.0858605951900082,0.3833333333333333,0.6388888888888888,0.520080808080808,0.0888005185151662,0.3838383838383838,0.6666666666666666,0.518095413764979,0.0838492915827581,0.3888888888888888,0.6521739130434783,0.7699004483163489,0.0834864683655284,0.5833333333333333,0.9014492753623188,0.4864794419394259,0.2102897190710467,0.1538057703910978,0.8387237011128936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8126666666666666,0.229092412212481,0.4,1.0,0.6533333333333333,0.2449489742783178,0.3333333333333333,1.0,0.6909523809523809,0.1999574784729966,0.4,1.0,0.8285048285048284,0.0563503525670262,0.75,0.9166666666666666,0.9069090909090908,0.1025931009016545,0.6,1.0,0.8633338603425558,0.0674288328108099,0.6666666666666666,0.9565217391304348
Combined_Feature_Standardized,SVM_RBF,Unweighted,0.7133333333333333,0.0365510442529188,0.6428571428571429,0.7857142857142857,0.344969696969697,0.0467511660829542,0.3,0.4646464646464647,0.2754790394790394,0.0850579950688659,0.2307692307692307,0.5897435897435898,0.344969696969697,0.0467511660829542,0.3,0.4646464646464647,0.3012943283515366,0.0560639783731191,0.2608695652173913,0.4565217391304347,0.6197955736610199,0.0340661085094756,0.5590062111801243,0.7282608695652174,0.0190278715460907,0.1385034861405147,-0.1480342270532347,0.4441026811597042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092,0.2379075450674064,0.0,1.0,0.0799999999999999,0.1990719207463213,0.0,0.6666666666666666,0.076,0.1786057109949175,0.0,0.5,0.7344371184371186,0.0231179226335879,0.6923076923076923,0.8,0.954909090909091,0.0828836351139172,0.7,1.0,0.8278829850546099,0.0318206176102101,0.7368421052631579,0.8695652173913043
Combined_Feature_Standardized,XGBoost,Class_Balanced,0.7455238095238095,0.0795404411844983,0.6,0.9333333333333332,0.4594747474747474,0.1034114064688145,0.2727272727272727,0.6666666666666666,0.4733046213046213,0.1376517552877736,0.2307692307692307,0.6388888888888888,0.4594747474747474,0.1034114064688145,0.2727272727272727,0.6666666666666666,0.4502216794288405,0.1107302469896782,0.25,0.6521739130434783,0.7128781938152783,0.0887268869272152,0.55,0.9014492753623188,0.3163353071392702,0.259557416673596,-0.1480342270532347,0.8387237011128936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6233333333333333,0.371994125799897,0.0,1.0,0.4933333333333333,0.334995854037363,0.0,1.0,0.5169523809523809,0.3030958927161598,0.0,1.0,0.7965805305805307,0.062439067731389,0.6923076923076923,0.9166666666666666,0.885090909090909,0.1030485723552869,0.6,1.0,0.8337126573341408,0.0572250794378286,0.7058823529411765,0.9565217391304348
Combined_Feature_Standardized,XGBoost,Unweighted,0.7508571428571428,0.0830803415946637,0.6,0.9333333333333332,0.4265858585858585,0.1042933246908802,0.3,0.6666666666666666,0.4394615014615015,0.161146668139464,0.2307692307692307,0.6388888888888888,0.4265858585858585,0.1042933246908802,0.3,0.6666666666666666,0.4137017836981224,0.1196925580397732,0.2608695652173913,0.6521739130434783,0.6964802431943852,0.0965786950075985,0.5590062111801243,0.9014492753623188,0.2645574669187094,0.2919837283302736,-0.1480342270532347,0.8387237011128936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5426666666666666,0.438618411732922,0.0,1.0,0.3466666666666666,0.3115076837528041,0.0,1.0,0.3963809523809524,0.3216380269933319,0.0,1.0,0.7757178377178378,0.0593821138255111,0.6923076923076923,0.9166666666666666,0.9330909090909092,0.08413716991248,0.7,1.0,0.8447243987134148,0.0550278219747424,0.7272727272727273,0.9565217391304348
