representation,model,weighting,accuracy_mean,accuracy_std,accuracy_min,accuracy_max,balanced_accuracy_mean,balanced_accuracy_std,balanced_accuracy_min,balanced_accuracy_max,precision_macro_mean,precision_macro_std,precision_macro_min,precision_macro_max,recall_macro_mean,recall_macro_std,recall_macro_min,recall_macro_max,f1_macro_mean,f1_macro_std,f1_macro_min,f1_macro_max,f1_weighted_mean,f1_weighted_std,f1_weighted_min,f1_weighted_max,mcc_mean,mcc_std,mcc_min,mcc_max,precision_IE_mean,precision_IE_std,precision_IE_min,precision_IE_max,recall_IE_mean,recall_IE_std,recall_IE_min,recall_IE_max,f1_IE_mean,f1_IE_std,f1_IE_min,f1_IE_max,precision_Early_mean,precision_Early_std,precision_Early_min,precision_Early_max,recall_Early_mean,recall_Early_std,recall_Early_min,recall_Early_max,f1_Early_mean,f1_Early_std,f1_Early_min,f1_Early_max,precision_Late_mean,precision_Late_std,precision_Late_min,precision_Late_max,recall_Late_mean,recall_Late_std,recall_Late_min,recall_Late_max,f1_Late_mean,f1_Late_std,f1_Late_min,f1_Late_max
Combined_Feature_Standardized,Logistic_Regression,Class_Balanced,0.7314285714285715,0.0972019739199674,0.5714285714285714,0.9333333333333333,0.5135353535353535,0.12747565458811647,0.3333333333333333,0.9393939393939394,0.5145649535649536,0.1117035175699948,0.25641025641025644,0.7777777777777777,0.5135353535353535,0.12747565458811647,0.3333333333333333,0.9393939393939394,0.49370800981373064,0.10785718315858986,0.2898550724637681,0.7999999999999999,0.7253549661656494,0.09201562209881892,0.5750000000000001,0.9014492753623189,0.4004627530509815,0.2019251123376507,0.06316139407998893,0.8387237011128936,0.013333333333333332,0.06666666666666667,0.0,0.3333333333333333,0.04,0.2,0.0,1.0,0.02,0.1,0.0,0.5,0.6976190476190476,0.2815083952005786,0.0,1.0,0.6933333333333332,0.3030707043774635,0.0,1.0,0.648,0.2347218163395973,0.0,1.0,0.8327424797424797,0.06705073655822479,0.7272727272727273,1.0,0.8072727272727274,0.13278122606185846,0.5,1.0,0.8131240294411919,0.07817735755612137,0.625,0.9565217391304348
Combined_Feature_Standardized,Logistic_Regression,Unweighted,0.7422857142857144,0.0862014375210056,0.5714285714285714,0.9333333333333333,0.5023434343434343,0.12188984217653454,0.3333333333333333,0.9393939393939394,0.5188078958078958,0.11431462243549698,0.2380952380952381,0.7777777777777777,0.5023434343434343,0.12188984217653454,0.3333333333333333,0.9393939393939394,0.48819534277062887,0.10495801317517611,0.2777777777777778,0.7999999999999999,0.7277425387862655,0.08537227324619671,0.5750000000000001,0.9014492753623189,0.3902658701309443,0.19885617052280657,0.0,0.8387237011128936,0.013333333333333332,0.06666666666666667,0.0,0.3333333333333333,0.04,0.2,0.0,1.0,0.02,0.1,0.0,0.5,0.7209523809523809,0.29053229356724214,0.0,1.0,0.6266666666666666,0.2937623125867175,0.0,1.0,0.6207619047619047,0.22985288929675216,0.0,1.0,0.8221379731379731,0.06350249946309636,0.7142857142857143,1.0,0.8403636363636364,0.1302434677116004,0.5,1.0,0.8238241235499817,0.06934950891647958,0.625,0.9565217391304348
Combined_Feature_Standardized,Random_Forest,Class_Balanced,0.7937142857142857,0.07972600471404799,0.5714285714285714,0.9333333333333333,0.5603636363636363,0.1278826308857075,0.41111111111111115,0.9393939393939394,0.5596178636178636,0.1001286188400655,0.3833333333333333,0.8030303030303031,0.5603636363636363,0.1278826308857075,0.41111111111111115,0.9393939393939394,0.5472343057908275,0.10524499917349447,0.38888888888888884,0.8079365079365078,0.7784536065177059,0.07768465112665583,0.5833333333333333,0.9014492753623189,0.5028984894398674,0.18065996663640144,0.16757831697804315,0.8387237011128936,0.04,0.13844373104863458,0.0,0.5,0.08,0.27688746209726917,0.0,1.0,0.05333333333333333,0.18459164139817943,0.0,0.6666666666666666,0.7926666666666666,0.20418537329266923,0.4,1.0,0.7199999999999999,0.2293307493394477,0.3333333333333333,1.0,0.728190476190476,0.17947875313503975,0.4,1.0,0.8461869241869243,0.06288600549427227,0.75,1.0,0.8810909090909089,0.09318810030560495,0.6,1.0,0.860179107848673,0.06047267246969941,0.6666666666666666,0.9565217391304348
Combined_Feature_Standardized,Random_Forest,Unweighted,0.7803809523809524,0.06496292331704058,0.6428571428571429,0.8666666666666667,0.4625454545454546,0.10097260246721286,0.30303030303030304,0.6363636363636364,0.45984977984977987,0.15198099232871717,0.2380952380952381,0.6153846153846154,0.4625454545454546,0.10097260246721286,0.30303030303030304,0.6363636363636364,0.4456245025251891,0.11783640090051993,0.26666666666666666,0.5887445887445887,0.725328660973983,0.08932203112289931,0.5866666666666667,0.8380952380952381,0.3535600477179676,0.26717226719806714,-0.13644420572745383,0.6816892205569908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5826666666666667,0.41207132608054364,0.0,1.0,0.44,0.32942149067496873,0.0,1.0,0.47409523809523807,0.3268880271789182,0.0,0.8571428571428571,0.796882672882673,0.057736173849633546,0.7142857142857143,0.9090909090909091,0.9476363636363636,0.07377465502811861,0.7,1.0,0.8627782694803288,0.042107879513926326,0.7368421052631579,0.9166666666666666
Combined_Feature_Standardized,SVM_Linear,Class_Balanced,0.723047619047619,0.12165928906280989,0.42857142857142855,0.9333333333333333,0.5154343434343435,0.14749651608167685,0.3,0.9393939393939394,0.5047030377030377,0.15997965832423017,0.23076923076923075,0.9487179487179488,0.5154343434343435,0.14749651608167685,0.3,0.9393939393939394,0.49676891173916343,0.14190336183637925,0.2608695652173913,0.8055555555555555,0.7177242929458032,0.11728514500770253,0.4428571428571429,0.9014492753623189,0.3837085106297697,0.25383404694587847,-0.10573873360945339,0.8387237011128936,0.05333333333333333,0.20816659994661327,0.0,1.0,0.08,0.27688746209726917,0.0,1.0,0.06,0.21984843263788198,0.0,1.0,0.6365714285714286,0.31510976023876575,0.0,1.0,0.6666666666666665,0.3042903097250923,0.0,1.0,0.6246666666666667,0.27917862193915527,0.0,1.0,0.8242043512043512,0.07680181747870034,0.6666666666666666,1.0,0.7996363636363637,0.14809348547715173,0.4,1.0,0.8056400685508238,0.09939856765284068,0.5,0.9565217391304348
Combined_Feature_Standardized,SVM_Linear,Unweighted,0.723047619047619,0.12165928906280989,0.42857142857142855,0.9333333333333333,0.5154343434343435,0.14749651608167685,0.3,0.9393939393939394,0.5047030377030377,0.15997965832423017,0.23076923076923075,0.9487179487179488,0.5154343434343435,0.14749651608167685,0.3,0.9393939393939394,0.49676891173916343,0.14190336183637925,0.2608695652173913,0.8055555555555555,0.7177242929458032,0.11728514500770253,0.4428571428571429,0.9014492753623189,0.3837085106297697,0.25383404694587847,-0.10573873360945339,0.8387237011128936,0.05333333333333333,0.20816659994661327,0.0,1.0,0.08,0.27688746209726917,0.0,1.0,0.06,0.21984843263788198,0.0,1.0,0.6365714285714286,0.31510976023876575,0.0,1.0,0.6666666666666665,0.3042903097250923,0.0,1.0,0.6246666666666667,0.27917862193915527,0.0,1.0,0.8242043512043512,0.07680181747870034,0.6666666666666666,1.0,0.7996363636363637,0.14809348547715173,0.4,1.0,0.8056400685508238,0.09939856765284068,0.5,0.9565217391304348
Combined_Feature_Standardized,SVM_RBF,Class_Balanced,0.7940952380952382,0.09059390838145613,0.5714285714285714,0.9333333333333333,0.520080808080808,0.08880051851516627,0.38383838383838387,0.6666666666666666,0.5470571650571651,0.08586059519000823,0.3833333333333333,0.6388888888888888,0.520080808080808,0.08880051851516627,0.38383838383838387,0.6666666666666666,0.518095413764979,0.08384929158275817,0.38888888888888884,0.6521739130434783,0.7699004483163489,0.08348646836552848,0.5833333333333333,0.9014492753623189,0.48647944193942594,0.21028971907104674,0.15380577039109783,0.8387237011128936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8126666666666666,0.22909241221248106,0.4,1.0,0.6533333333333333,0.24494897427831783,0.3333333333333333,1.0,0.6909523809523809,0.19995747847299664,0.4,1.0,0.8285048285048284,0.05635035256702629,0.75,0.9166666666666666,0.9069090909090909,0.10259310090165459,0.6,1.0,0.8633338603425558,0.0674288328108099,0.6666666666666666,0.9565217391304348
Combined_Feature_Standardized,SVM_RBF,Unweighted,0.7133333333333333,0.036551044252918885,0.6428571428571429,0.7857142857142857,0.344969696969697,0.046751166082954286,0.3,0.4646464646464647,0.27547903947903946,0.08505799506886591,0.23076923076923075,0.5897435897435898,0.344969696969697,0.046751166082954286,0.3,0.4646464646464647,0.30129432835153663,0.056063978373119126,0.2608695652173913,0.45652173913043476,0.6197955736610199,0.03406610850947562,0.5590062111801243,0.7282608695652174,0.0190278715460907,0.13850348614051472,-0.14803422705323474,0.44410268115970425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.092,0.2379075450674064,0.0,1.0,0.07999999999999999,0.1990719207463213,0.0,0.6666666666666666,0.076,0.17860571099491754,0.0,0.5,0.7344371184371186,0.02311792263358799,0.6923076923076923,0.8,0.954909090909091,0.08288363511391722,0.7,1.0,0.8278829850546099,0.03182061761021014,0.7368421052631579,0.8695652173913043
Combined_Feature_Standardized,XGBoost,Class_Balanced,0.7455238095238095,0.07954044118449836,0.6,0.9333333333333333,0.4594747474747474,0.10341140646881455,0.27272727272727276,0.6666666666666666,0.4733046213046213,0.13765175528777365,0.23076923076923075,0.6388888888888888,0.4594747474747474,0.10341140646881455,0.27272727272727276,0.6666666666666666,0.4502216794288405,0.11073024698967827,0.25,0.6521739130434783,0.7128781938152783,0.08872688692721525,0.55,0.9014492753623189,0.3163353071392702,0.25955741667359605,-0.14803422705323474,0.8387237011128936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6233333333333333,0.371994125799897,0.0,1.0,0.4933333333333333,0.334995854037363,0.0,1.0,0.5169523809523809,0.30309589271615983,0.0,1.0,0.7965805305805307,0.06243906773138901,0.6923076923076923,0.9166666666666666,0.885090909090909,0.10304857235528696,0.6,1.0,0.8337126573341408,0.057225079437828646,0.7058823529411765,0.9565217391304348
Combined_Feature_Standardized,XGBoost,Unweighted,0.7508571428571428,0.08308034159466378,0.6,0.9333333333333333,0.42658585858585857,0.10429332469088023,0.3,0.6666666666666666,0.4394615014615015,0.16114666813946407,0.23076923076923075,0.6388888888888888,0.42658585858585857,0.10429332469088023,0.3,0.6666666666666666,0.4137017836981224,0.11969255803977322,0.2608695652173913,0.6521739130434783,0.6964802431943852,0.09657869500759853,0.5590062111801243,0.9014492753623189,0.2645574669187094,0.29198372833027364,-0.14803422705323474,0.8387237011128936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5426666666666666,0.43861841173292204,0.0,1.0,0.3466666666666666,0.31150768375280413,0.0,1.0,0.3963809523809524,0.3216380269933319,0.0,1.0,0.7757178377178378,0.05938211382551112,0.6923076923076923,0.9166666666666666,0.9330909090909091,0.08413716991248009,0.7,1.0,0.8447243987134148,0.0550278219747424,0.7272727272727273,0.9565217391304348
